id,path,canonical,transcript,Canonical_time,Error
10,L2_arctic_WAV/ABA_arctic_a0020,k l ah b z ah n d b ao l z ah n d s ih t iy z g r uw t uw b iy ow n l iy m eh m er iy z,k l ah b z ah n d b ao l z ah n d s ih t iy z g r* ao t uw b iy ow n l iy m eh m r* iy z,"[{(1, 5): 'k'}, {(5, 10): 'l'}, {(10, 14): 'ah'}, {(14, 18): 'b'}, {(18, 23): 'z'}, {(23, 28): 'ae'}, {(28, 32): 'n'}, {(32, 34): 'd'}, {(37, 42): 'b'}, {(42, 45): 'ao'}, {(45, 57): 'l'}, {(57, 64): 'z'}, {(66, 72): 'ah'}, {(72, 74): 'n'}, {(74, 79): 'd'}, {(79, 84): 's'}, {(84, 86): 'ih'}, {(86, 92): 't'}, {(92, 94): 'iy'}, {(94, 99): 'z'}, {(99, 106): 'g'}, {(106, 112): 'r'}, {(112, 121): 'uw'}, {(121, 124): 't'}, {(124, 133): 'uw'}, {(133, 138): 'b'}, {(138, 151): 'iy'}, {(158, 166): 'ow'}, {(166, 171): 'n'}, {(171, 173): 'l'}, {(173, 182): 'iy'}, {(182, 187): 'm'}, {(187, 188): 'eh'}, {(188, 194): 'm'}, {(194, 199): 'er'}, {(199, 200): 'iy'}, {(200, 210): 'z'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]"
11,L2_arctic_WAV/ABA_arctic_a0021,ih t f eh r l iy k l ah b d m iy ih n t uw r eh k ah g n ay z ih ng ih t,ih t f eh r l iy k l ah b d m iy ih n t uw err eh k ah g n ay z ih ng k ih t,"[{(10, 20): 'ih'}, {(20, 26): 't'}, {(26, 30): 'f'}, {(30, 36): 'eh'}, {(36, 40): 'r'}, {(40, 45): 'l'}, {(45, 47): 'iy'}, {(47, 54): 'k'}, {(54, 56): 'l'}, {(56, 64): 'ah'}, {(64, 68): 'b'}, {(68, 74): 'd'}, {(74, 79): 'm'}, {(79, 88): 'iy'}, {(90, 97): 'ih'}, {(97, 101): 'n'}, {(101, 105): 't'}, {(105, 118): 'uw'}, {(118, 120): 'r'}, {(120, 122): 'eh'}, {(122, 124): 'k'}, {(124, 129): 'ah'}, {(129, 134): 'g'}, {(134, 137): 'n'}, {(137, 143): 'ay'}, {(143, 150): 'z'}, {(150, 152): 'ih'}, {(152, 162): 'ng'}, {(166, 175): 'ih'}, {(175, 187): 't'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
12,L2_arctic_WAV/ABA_arctic_a0022,hh aa r d l iy w er aw r p l ae n z m ey d p ah b l ih k b iy f ao r w iy w er m eh t b ay p aw er f ah l aa p ah z ih sh ah n,hh aa err d l iy w eh r aw r p l ae n z m ey d p ah b l ih k b iy f ao r w iy w eh r m eh t b ay p aw er f ah l aa p ah z ih sh ah n,"[{(0, 7): 'hh'}, {(7, 13): 'aa'}, {(13, 17): 'r'}, {(17, 23): 'd'}, {(23, 24): 'l'}, {(24, 35): 'iy'}, {(37, 50): 'w'}, {(50, 68): 'er'}, {(68, 77): 'aw'}, {(77, 81): 'r'}, {(81, 86): 'p'}, {(86, 91): 'l'}, {(91, 96): 'ae'}, {(96, 99): 'n'}, {(99, 107): 'z'}, {(107, 114): 'm'}, {(114, 122): 'ey'}, {(122, 126): 'd'}, {(130, 137): 'p'}, {(137, 138): 'ah'}, {(138, 144): 'b'}, {(144, 148): 'l'}, {(148, 150): 'ih'}, {(150, 162): 'k'}, {(176, 178): 'b'}, {(178, 183): 'iy'}, {(183, 189): 'f'}, {(189, 193): 'ao'}, {(193, 196): 'r'}, {(196, 201): 'w'}, {(201, 203): 'iy'}, {(203, 210): 'w'}, {(210, 218): 'er'}, {(218, 226): 'm'}, {(226, 231): 'eh'}, {(231, 241): 't'}, {(243, 253): 'b'}, {(253, 266): 'ay'}, {(266, 276): 'p'}, {(276, 285): 'aw'}, {(285, 287): 'er'}, {(287, 293): 'f'}, {(293, 295): 'ah'}, {(295, 304): 'l'}, {(318, 324): 'aa'}, {(324, 330): 'p'}, {(330, 333): 'ah'}, {(333, 337): 'z'}, {(337, 339): 'ih'}, {(339, 347): 'sh'}, {(347, 349): 'ah'}, {(349, 352): 'n'}]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
13,L2_arctic_WAV/ABA_arctic_a0023,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ih t ah l k w ih k l iy ao r g ah n ay z d ah n d p ah t ih sh ah n d f ao r dh ah s ey m p r ih v l ih jh ih z,ah k aa m b ah n ey sh ah n ah v k ah n ey d iy ah n k ae p ih t ah l k w ih k l iy ao r* g ah n ay z d ah n d p ah t ih sh ah n d f ao r* dh ah s ey m p r* ih v l ih jh ih z,"[{(1, 5): 'ah'}, {(5, 8): 'k'}, {(8, 10): 'aa'}, {(10, 14): 'm'}, {(14, 17): 'b'}, {(17, 20): 'ah'}, {(20, 23): 'n'}, {(23, 28): 'ey'}, {(28, 33): 'sh'}, {(33, 34): 'ah'}, {(34, 37): 'n'}, {(37, 40): 'ah'}, {(40, 45): 'v'}, {(45, 48): 'k'}, {(48, 52): 'ah'}, {(52, 54): 'n'}, {(54, 58): 'ey'}, {(58, 60): 'd'}, {(60, 66): 'iy'}, {(66, 69): 'ah'}, {(69, 72): 'n'}, {(72, 80): 'k'}, {(80, 82): 'ae'}, {(82, 85): 'p'}, {(85, 87): 'ih'}, {(87, 92): 't'}, {(92, 95): 'ah'}, {(95, 97): 'l'}, {(97, 108): 'k'}, {(108, 112): 'w'}, {(112, 113): 'ih'}, {(113, 119): 'k'}, {(119, 122): 'l'}, {(122, 134): 'iy'}, {(148, 154): 'ao'}, {(154, 157): 'r'}, {(157, 161): 'g'}, {(161, 162): 'ah'}, {(162, 165): 'n'}, {(165, 173): 'ay'}, {(173, 180): 'z'}, {(180, 183): 'd'}, {(185, 197): 'ah'}, {(197, 199): 'n'}, {(199, 206): 'd'}, {(212, 214): 'p'}, {(214, 216): 'ah'}, {(216, 224): 't'}, {(224, 226): 'ih'}, {(226, 235): 'sh'}, {(235, 239): 'ah'}, {(239, 243): 'n'}, {(243, 247): 'd'}, {(249, 258): 'f'}, {(258, 260): 'ao'}, {(260, 264): 'r'}, {(264, 268): 'dh'}, {(268, 272): 'ah'}, {(272, 278): 's'}, {(278, 287): 'ey'}, {(287, 293): 'm'}, {(300, 304): 'p'}, {(304, 306): 'r'}, {(306, 310): 'ih'}, {(310, 312): 'v'}, {(312, 316): 'l'}, {(316, 318): 'ih'}, {(318, 324): 'jh'}, {(324, 327): 'ih'}, {(327, 339): 'z'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
14,L2_arctic_WAV/ABA_arctic_a0024,ih t w ao z m ay r ih p ao r t s f r ah m dh ah n ao r th hh w ih ch ch iy f l iy ih n d uw s t p iy p ah l t uw b ay,ih t w ao z m ay r* ih p ao r t s f r* ah m dh ah n ao r* th hh w ih ch ch iy f l iy ih n d uw s t p iy p ah l t uw b ay,"[{(1, 7): 'ih'}, {(7, 11): 't'}, {(11, 14): 'w'}, {(14, 20): 'ao'}, {(20, 26): 'z'}, {(26, 33): 'm'}, {(33, 40): 'ay'}, {(40, 42): 'r'}, {(42, 45): 'ih'}, {(45, 50): 'p'}, {(50, 55): 'ao'}, {(55, 56): 'r'}, {(56, 60): 't'}, {(60, 68): 's'}, {(68, 75): 'f'}, {(75, 81): 'r'}, {(81, 84): 'ah'}, {(84, 93): 'm'}, {(94, 104): 'dh'}, {(104, 107): 'ah'}, {(107, 111): 'n'}, {(111, 117): 'ao'}, {(117, 121): 'r'}, {(121, 129): 'th'}, {(138, 141): 'hh'}, {(141, 148): 'w'}, {(148, 151): 'ih'}, {(151, 160): 'ch'}, {(160, 168): 'ch'}, {(168, 176): 'iy'}, {(176, 177): 'f'}, {(177, 182): 'l'}, {(182, 190): 'iy'}, {(190, 191): 'ih'}, {(191, 199): 'n'}, {(199, 203): 'd'}, {(203, 218): 'uw'}, {(218, 220): 's'}, {(220, 224): 't'}, {(224, 231): 'p'}, {(231, 237): 'iy'}, {(237, 239): 'p'}, {(239, 241): 'ah'}, {(241, 245): 'l'}, {(245, 250): 't'}, {(250, 253): 'uw'}, {(253, 258): 'b'}, {(258, 272): 'ay'}]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
15,L2_arctic_WAV/ABA_arctic_a0025,ay w ao z ah b aw t t uw d uw dh ih s w eh n k uw l er jh ah jh m ah n t p r iy v ey l d,ay w ao z ah b aw t t uw d uw dh ih s w eh n k uw l er jh ah jh m ah n t b r* iy v ey l d,"[{(1, 11): 'ay'}, {(11, 14): 'w'}, {(14, 17): 'ao'}, {(17, 23): 'z'}, {(23, 26): 'ah'}, {(26, 29): 'b'}, {(29, 39): 'aw'}, {(39, 45): 't'}, {(45, 46): 't'}, {(46, 50): 'uw'}, {(50, 54): 'd'}, {(54, 61): 'uw'}, {(61, 68): 'dh'}, {(68, 73): 'ih'}, {(73, 86): 's'}, {(87, 100): 'w'}, {(100, 104): 'eh'}, {(104, 109): 'n'}, {(109, 114): 'k'}, {(114, 121): 'uw'}, {(121, 128): 'l'}, {(128, 137): 'er'}, {(139, 149): 'jh'}, {(149, 155): 'ah'}, {(155, 161): 'jh'}, {(161, 164): 'm'}, {(164, 168): 'ah'}, {(168, 171): 'n'}, {(171, 176): 't'}, {(194, 196): 'p'}, {(196, 200): 'r'}, {(200, 202): 'iy'}, {(202, 210): 'v'}, {(210, 218): 'ey'}, {(218, 220): 'l'}, {(220, 220): 'd'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]"
16,L2_arctic_WAV/ABA_arctic_a0026,ih t ah k er d t uw m iy dh ae t dh eh r w uh d hh ae v t uw b iy ae n ah k aw n t ih ng,ih t ow k er d t uw m iy dh ae t dh eh r* w uh d hh ae v t uw b iy ae n ah k aw n t ih ng,"[{(0, 5): 'ih'}, {(5, 11): 't'}, {(11, 16): 'ah'}, {(16, 23): 'k'}, {(23, 29): 'er'}, {(29, 34): 'd'}, {(34, 36): 't'}, {(36, 40): 'uw'}, {(40, 46): 'm'}, {(46, 56): 'iy'}, {(68, 81): 'dh'}, {(81, 87): 'ae'}, {(87, 95): 't'}, {(96, 107): 'dh'}, {(107, 111): 'eh'}, {(111, 113): 'r'}, {(113, 122): 'w'}, {(122, 124): 'uh'}, {(124, 126): 'd'}, {(126, 136): 'hh'}, {(136, 138): 'ae'}, {(138, 144): 'v'}, {(144, 148): 't'}, {(148, 154): 'uw'}, {(154, 161): 'b'}, {(161, 172): 'iy'}, {(172, 177): 'ae'}, {(177, 184): 'n'}, {(186, 188): 'ah'}, {(188, 198): 'k'}, {(198, 203): 'aw'}, {(203, 208): 'n'}, {(208, 212): 't'}, {(212, 214): 'ih'}, {(214, 220): 'ng'}]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
17,L2_arctic_WAV/ABA_arctic_a0027,t uw m ay s er p r ay z hh iy b iy g ae n t uw sh ow ae k sh ah l ih n th uw z iy ae z ah m ih n m ay f ey v er,t uw m ay s er p r ay z hh iy b iy g ae n t uw sh ow ae k sh ah l ih n s uw s iy ae z ah m ih n m ay f ey v ah,"[{(0, 2): 't'}, {(2, 8): 'uw'}, {(8, 14): 'm'}, {(14, 28): 'ay'}, {(28, 34): 's'}, {(34, 40): 'er'}, {(40, 45): 'p'}, {(45, 48): 'r'}, {(48, 56): 'ay'}, {(56, 67): 'z'}, {(69, 73): 'hh'}, {(73, 79): 'iy'}, {(79, 82): 'b'}, {(82, 84): 'iy'}, {(84, 92): 'g'}, {(92, 96): 'ae'}, {(96, 105): 'n'}, {(113, 118): 't'}, {(118, 123): 'uw'}, {(123, 132): 'sh'}, {(132, 140): 'ow'}, {(140, 147): 'ae'}, {(147, 150): 'k'}, {(150, 156): 'sh'}, {(156, 164): 'ah'}, {(164, 167): 'l'}, {(183, 191): 'ih'}, {(191, 193): 'n'}, {(193, 199): 'th'}, {(199, 202): 'uw'}, {(202, 210): 'z'}, {(210, 212): 'iy'}, {(212, 216): 'ae'}, {(216, 220): 'z'}, {(220, 224): 'ah'}, {(224, 226): 'm'}, {(226, 235): 'ih'}, {(235, 237): 'n'}, {(237, 243): 'm'}, {(243, 247): 'ay'}, {(247, 253): 'f'}, {(253, 256): 'ey'}, {(256, 262): 'v'}, {(262, 268): 'er'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
18,L2_arctic_WAV/ABA_arctic_a0028,r aa b er iy b r ay b er iy f r ao d,r aa b er iy p r ay b er iy f uw t,"[{(2, 10): 'r'}, {(10, 11): 'aa'}, {(11, 17): 'b'}, {(17, 21): 'er'}, {(21, 29): 'iy'}, {(56, 57): 'b'}, {(57, 59): 'r'}, {(59, 66): 'ay'}, {(66, 71): 'b'}, {(71, 74): 'er'}, {(74, 83): 'iy'}, {(105, 113): 'f'}, {(113, 115): 'r'}, {(115, 122): 'ao'}, {(122, 126): 'd'}]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0]"
19,L2_arctic_WAV/ABA_arctic_a0029,dh eh r f ao r s ih z w er ao r eh d iy m uw v ih ng ih n t uw dh ah n ao r th k ah n t r iy,dh ih eh r f ao s ih z w eh r* ao r eh d iy m uw v ih ng k ih n t uw dh ah n ao r th k ah n t r iy,"[{(1, 10): 'dh'}, {(10, 16): 'eh'}, {(16, 18): 'r'}, {(18, 24): 'f'}, {(24, 28): 'ao'}, {(28, 33): 'r'}, {(33, 37): 's'}, {(37, 40): 'ih'}, {(40, 48): 'z'}, {(48, 55): 'w'}, {(55, 65): 'er'}, {(65, 69): 'ao'}, {(69, 78): 'r'}, {(78, 83): 'eh'}, {(83, 88): 'd'}, {(88, 92): 'iy'}, {(92, 97): 'm'}, {(97, 106): 'uw'}, {(106, 109): 'v'}, {(109, 112): 'ih'}, {(112, 118): 'ng'}, {(128, 137): 'ih'}, {(137, 142): 'n'}, {(142, 144): 't'}, {(144, 149): 'uw'}, {(149, 154): 'dh'}, {(154, 158): 'ah'}, {(158, 161): 'n'}, {(161, 167): 'ao'}, {(167, 170): 'r'}, {(170, 181): 'th'}, {(181, 186): 'k'}, {(186, 188): 'ah'}, {(188, 191): 'n'}, {(191, 196): 't'}, {(196, 199): 'r'}, {(199, 206): 'iy'}]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
20,L2_arctic_WAV/ABA_arctic_a0030,ay hh ae d f ey th ih n dh eh m,ay hh ae d f ey th ih n dh eh m,"[{(1, 10): 'ay'}, {(10, 14): 'hh'}, {(14, 17): 'ae'}, {(17, 21): 'd'}, {(21, 28): 'f'}, {(28, 35): 'ey'}, {(35, 40): 'th'}, {(40, 47): 'ih'}, {(47, 52): 'n'}, {(54, 56): 'dh'}, {(56, 60): 'eh'}, {(60, 68): 'm'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
21,L2_arctic_WAV/ABA_arctic_a0031,dh ey w er th r iy hh ah n d r ih d y aa r d z ah p aa r t,dh ey w iy er th err iy hh ah n d r* ih d y aa err d z ah p aa r t,"[{(1, 11): 'dh'}, {(11, 20): 'ey'}, {(20, 27): 'w'}, {(27, 40): 'er'}, {(41, 52): 'th'}, {(52, 54): 'r'}, {(54, 68): 'iy'}, {(71, 78): 'hh'}, {(78, 82): 'ah'}, {(82, 84): 'n'}, {(84, 86): 'd'}, {(86, 91): 'r'}, {(91, 93): 'ih'}, {(93, 98): 'd'}, {(98, 107): 'y'}, {(107, 112): 'aa'}, {(112, 114): 'r'}, {(114, 117): 'd'}, {(117, 126): 'z'}, {(129, 133): 'ah'}, {(133, 138): 'p'}, {(138, 145): 'aa'}, {(145, 147): 'r'}, {(147, 151): 't'}]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
22,L2_arctic_WAV/ABA_arctic_a0032,s ih n s dh eh n s ah m m ih s t ih r iy ah s f ao r s hh ae z b ih n f ay t ih ng ah s ae t eh v r iy s t eh p,s ih n s dh eh n s ah m m ay s t r eh s f ao r s hh ae z b ih n f ay t ih ng k ah s ae t eh v r iy s t eh p,"[{(1, 11): 's'}, {(11, 18): 'ih'}, {(18, 23): 'n'}, {(23, 28): 's'}, {(34, 42): 'dh'}, {(42, 48): 'eh'}, {(48, 56): 'n'}, {(68, 82): 's'}, {(82, 88): 'ah'}, {(88, 96): 'm'}, {(115, 122): 'm'}, {(122, 128): 'ih'}, {(128, 130): 's'}, {(130, 135): 't'}, {(135, 137): 'ih'}, {(137, 137): 'r'}, {(137, 139): 'iy'}, {(139, 142): 'ah'}, {(142, 151): 's'}, {(155, 163): 'f'}, {(163, 169): 'ao'}, {(169, 173): 'r'}, {(173, 177): 's'}, {(177, 185): 'hh'}, {(185, 188): 'ae'}, {(188, 192): 'z'}, {(192, 198): 'b'}, {(198, 203): 'ih'}, {(203, 208): 'n'}, {(208, 216): 'f'}, {(216, 220): 'ay'}, {(220, 226): 't'}, {(226, 229): 'ih'}, {(229, 235): 'ng'}, {(237, 247): 'ah'}, {(247, 256): 's'}, {(256, 262): 'ae'}, {(262, 268): 't'}, {(270, 278): 'eh'}, {(278, 283): 'v'}, {(283, 287): 'r'}, {(287, 289): 'iy'}, {(289, 293): 's'}, {(293, 297): 't'}, {(297, 300): 'eh'}, {(300, 310): 'p'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
23,L2_arctic_WAV/ABA_arctic_a0036,sh iy t er n d ih n ae t dh ah hh ow t eh l,sh iy t er n d ih n ae t dh ah hh ow t eh l,"[{(1, 10): 'sh'}, {(10, 14): 'iy'}, {(14, 21): 't'}, {(21, 27): 'er'}, {(27, 28): 'n'}, {(28, 30): 'd'}, {(30, 46): 'ih'}, {(46, 54): 'n'}, {(66, 79): 'ae'}, {(79, 85): 't'}, {(87, 95): 'dh'}, {(95, 97): 'ah'}, {(97, 101): 'hh'}, {(101, 105): 'ow'}, {(105, 112): 't'}, {(112, 115): 'eh'}, {(115, 118): 'l'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
24,L2_arctic_WAV/ABA_arctic_a0037,ay w ah z dh ah ow n l iy w ah n hh uw r iy m ey n d s ih t ih ng,ay w ah z z ah ow n l iy w ah n hh uw r* iy m ey n d s ih t ih ng k,"[{(1, 7): 'ay'}, {(7, 10): 'w'}, {(10, 14): 'ah'}, {(14, 17): 'z'}, {(17, 20): 'dh'}, {(20, 23): 'ah'}, {(23, 28): 'ow'}, {(28, 33): 'n'}, {(33, 34): 'l'}, {(34, 36): 'iy'}, {(36, 41): 'w'}, {(41, 46): 'ah'}, {(46, 55): 'n'}, {(64, 67): 'hh'}, {(67, 68): 'uw'}, {(68, 72): 'r'}, {(72, 75): 'iy'}, {(75, 82): 'm'}, {(82, 90): 'ey'}, {(90, 93): 'n'}, {(93, 100): 'd'}, {(104, 114): 's'}, {(114, 116): 'ih'}, {(116, 121): 't'}, {(121, 124): 'ih'}, {(124, 134): 'ng'}]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
25,L2_arctic_WAV/ABA_arctic_a0038,w iy w ih l hh ae v t ah w ao ch aw r ch ae n s ih z,w iy w ih l hh ae v t ah w ao ch aw r ch ae n s ih z,"[{(2, 5): 'w'}, {(5, 7): 'iy'}, {(7, 11): 'w'}, {(11, 14): 'ih'}, {(14, 17): 'l'}, {(17, 23): 'hh'}, {(23, 27): 'ae'}, {(27, 32): 'v'}, {(32, 34): 't'}, {(34, 39): 'ah'}, {(39, 42): 'w'}, {(42, 49): 'ao'}, {(49, 61): 'ch'}, {(64, 74): 'aw'}, {(74, 80): 'r'}, {(80, 90): 'ch'}, {(90, 93): 'ae'}, {(93, 96): 'n'}, {(96, 104): 's'}, {(104, 108): 'ih'}, {(108, 116): 'z'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
26,L2_arctic_WAV/ABA_arctic_a0039,dh ah sh ih p sh uh d b iy ih n w ih th ih n ah w iy k ao r t eh n d ey z,dh ah sh ih p sh uh d b iy ih n w ih th ih n ah w iy k ao r t ih n d ey z,"[{(4, 8): 'dh'}, {(8, 17): 'ah'}, {(17, 27): 'sh'}, {(27, 32): 'ih'}, {(32, 40): 'p'}, {(45, 56): 'sh'}, {(56, 60): 'uh'}, {(60, 67): 'd'}, {(67, 69): 'b'}, {(69, 80): 'iy'}, {(80, 84): 'ih'}, {(84, 92): 'n'}, {(92, 94): 'w'}, {(94, 97): 'ih'}, {(97, 104): 'th'}, {(104, 107): 'ih'}, {(107, 112): 'n'}, {(112, 120): 'ah'}, {(120, 124): 'w'}, {(124, 131): 'iy'}, {(131, 137): 'k'}, {(137, 141): 'ao'}, {(141, 143): 'r'}, {(148, 155): 't'}, {(155, 158): 'eh'}, {(158, 162): 'n'}, {(162, 166): 'd'}, {(166, 171): 'ey'}, {(171, 187): 'z'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
27,L2_arctic_WAV/ABA_arctic_a0040,ay s ah p ow z y uw w ah n d er hh w ay sh iy ih z k ah m ih ng ah p hh iy r,ay s ah b ow z y uw w ah n d er hh w ay sh iy ih z k ah m ih ng ah p hh iy r,"[{(2, 10): 'ay'}, {(10, 16): 's'}, {(16, 20): 'ah'}, {(20, 26): 'p'}, {(26, 33): 'ow'}, {(33, 41): 'z'}, {(42, 49): 'y'}, {(49, 55): 'uw'}, {(55, 65): 'w'}, {(65, 67): 'ah'}, {(67, 69): 'n'}, {(69, 73): 'd'}, {(73, 81): 'er'}, {(85, 88): 'hh'}, {(88, 101): 'w'}, {(101, 106): 'ay'}, {(106, 112): 'sh'}, {(112, 113): 'iy'}, {(113, 118): 'ih'}, {(118, 124): 'z'}, {(124, 131): 'k'}, {(131, 135): 'ah'}, {(135, 139): 'm'}, {(139, 141): 'ih'}, {(141, 147): 'ng'}, {(147, 158): 'ah'}, {(158, 160): 'p'}, {(160, 163): 'hh'}, {(163, 170): 'iy'}, {(170, 176): 'r'}]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
28,L2_arctic_WAV/ABA_arctic_a0041,m iy n w ay l ay l g ow aw t t uw b r iy dh ah s p eh l,m iy n w ay l ay l g ow aw t t uw p r* iy dh ah s p eh l,"[{(2, 8): 'm'}, {(8, 10): 'iy'}, {(10, 17): 'n'}, {(17, 21): 'w'}, {(21, 32): 'ay'}, {(32, 35): 'l'}, {(40, 55): 'ay'}, {(55, 56): 'l'}, {(56, 61): 'g'}, {(61, 69): 'ow'}, {(69, 81): 'aw'}, {(81, 85): 't'}, {(85, 87): 't'}, {(87, 94): 'uw'}, {(97, 98): 'b'}, {(98, 100): 'r'}, {(100, 105): 'iy'}, {(105, 107): 'dh'}, {(109, 112): 'ah'}, {(116, 123): 's'}, {(123, 131): 'p'}, {(131, 135): 'eh'}, {(135, 139): 'l'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]"
29,L2_arctic_WAV/ABA_arctic_a0042,hh aw k uh d hh iy ih k s p l ey n hh ih z p ah z eh sh ah n ah v dh ah s k eh ch,hh aw k uh d hh iy ih k s b l ey n hh ih z p ah z eh sh ah n ah v dh ah s k eh ch,"[{(0, 8): 'hh'}, {(8, 17): 'aw'}, {(17, 26): 'k'}, {(26, 34): 'uh'}, {(34, 41): 'd'}, {(46, 50): 'hh'}, {(50, 55): 'iy'}, {(55, 58): 'ih'}, {(58, 61): 'k'}, {(61, 67): 's'}, {(67, 71): 'p'}, {(71, 74): 'l'}, {(74, 81): 'ey'}, {(81, 82): 'n'}, {(82, 90): 'hh'}, {(90, 94): 'ih'}, {(94, 101): 'z'}, {(108, 111): 'p'}, {(111, 113): 'ah'}, {(113, 119): 'z'}, {(119, 121): 'eh'}, {(121, 129): 'sh'}, {(129, 133): 'ah'}, {(133, 137): 'n'}, {(150, 159): 'ah'}, {(159, 163): 'v'}, {(163, 166): 'dh'}, {(166, 170): 'ah'}, {(170, 174): 's'}, {(174, 180): 'k'}, {(180, 183): 'eh'}, {(183, 196): 'ch'}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
