id,path,canonical,transcript
GQM_Nam_6_S0006_38,audio_data/train/GQM_Nam_6_S0006_38.wav,t əː-4 ɗ o-4 ɓ aː-5 nz m o-5 tz t͡ɕ w o-5 tz m ɛ-5 f aː-3 nz ɨ-4 ŋz ɲ ɨ-0 tʰ e-4 n aː-1 uz,t əː-4 ɗ o-4 ɓ aː-5 nz m o-5 tz t͡ɕ w o-5 tz m ɛ-5 f aː-3 nz ɨ-4 ŋz ɲ ɨ-0 tʰ e-4 n aː-1 uz
NMA_7_NU_S0002_92,audio_data/train/NMA_7_NU_S0002_92.wav,ɲ ɨ-0 ŋz t͡ɕ u-4 ŋmz ŋ w aː-5 mz z ə-4 tz x ɛ-4 uz l ɛ-4 uz ɗ e-3 x o-0 ŋmz l aː-1 mz ɗ a-0 uz v aː-1 z əː-0 iz k ɔ-0 nz,ɲ ɨ-0 ŋz t͡ɕ u-4 ŋmz ŋ w aː-5 mz z ə-4 tz x ɛ-4 uz l ɛ-4 uz ɗ e-3 x o-0 ŋmz l aː-1 mz ɗ a-0 uz v aː-1 z əː-0 iz k ɔ-0 nz
MK_7_NU_S0007_31,audio_data/train/MK_7_NU_S0007_31.wav,z ɨə-2 z əː-1 t͡ɕ ɨə-0 v a-4 ŋz,z ɨə-2 z əː-1 t͡ɕ ɨə-0 v a-4 ŋz
HYT_Nu_6_S0005_43,audio_data/train/HYT_Nu_6_S0005_43.wav,ɗ ɔ-4 l aː-1 k ɛ-3 tʰ u-1 k uə-3 ɲ aː-1 t͡ɕ w o-5 tz,ɗ ɔ-4 l aː-1 k ɛ-3 tʰ u-1 k uə-3 ɲ aː-1 t͡ɕ w o-5 tz
CNBA_Nu_6_S0003_69,audio_data/train/CNBA_Nu_6_S0003_69.wav,z aː-0 ɓ iə-3 nz tʰ u-4 v i-5 tʰ ə-5 tz,z aː-0 ɓ iə-3 nz tʰ u-4 v i-5 tʰ ə-5 tz
THA_Nu_6_S00042_212,audio_data/train/THA_Nu_6_S00042_212.wav,ɣ aː-1 t͡ɕ ɔ-0 v ɛ-0 v aː-1 tʰ u-3 tʰ i-3,ɣ aː-1 t͡ɕ ɔ-0 v ɛ-0 v aː-1 tʰ u-3 tʰ i-3
PTL_7_NU_S0008_103,audio_data/train/PTL_7_NU_S0008_103.wav,t əː-4 tʰ ə-4 iz m o-5 tz k ɔ-0 nz tʰ ɔ-3,t əː-4 tʰ ə-4 iz m o-5 tz k ɔ-0 nz tʰ ɔ-3
PTT_7_NU_S0041_105,audio_data/train/PTT_7_NU_S0041_105.wav,s a-0 uz ɓ w o-3 iz k a-1 iz m aː-0 iz,s a-0 uz ɓ w o-3 iz k a-1 iz m aː-0 iz
TTD_7_NAM_S0001_60,audio_data/train/TTD_7_NAM_S0001_60.wav,ɨ-0 ɲ aː-1 t əː-4 k u-2 ŋmz n w o-0 iz k u-2 ŋmz ɲ iə-1 uz ɣ aː-1,ɨ-0 ɲ aː-1 t əː-4 k u-2 ŋmz n w o-0 iz k u-2 ŋmz ɲ iə-1 uz ɣ aː-1
TTD_7_NAM_S0001_95,audio_data/train/TTD_7_NAM_S0001_95.wav,n ɔ-4 z ə-4 tz t ɔ-0 v aː-1 k ɔ-4 m a-1 uz k aː-0 mz,l ɔ-4 z ə-4 tz t ɔ-0 v aː-1 k ɔ-4 m a-1 uz k aː-0 mz
PTT_7_NU_S0041_154,audio_data/train/PTT_7_NU_S0041_154.wav,ɗ ɨə-5 kz ɗ i-0 t a-4 mz ɓ iə-3 nz,ɗ ɨə-5 kz ɗ i-0 t a-4 mz ɓ iə-3 nz
THA_Nu_6_S00042_165,audio_data/train/THA_Nu_6_S00042_165.wav,z o-1 iz m ɛ-5 z e-0 v e-1,z o-1 iz m ɛ-5 z e-0 v e-1
NPC_7_NU_S0047_499,audio_data/train/NPC_7_NU_S0047_499.wav,t͡ɕ a-4 uz l aː-1 ŋ a-1 iz z aː-5 ŋz s aː-4 ŋz,t͡ɕ a-4 uz l aː-1 ŋ a-1 iz z aː-5 ŋz s aː-4 ŋz
TTT_Nu_6_S00049_63,audio_data/train/TTT_Nu_6_S00049_63.wav,s ɔ-4 iz t ɨ-4 kz z ə-5 nz v aː-1,s ɔ-4 iz t ɨ-4 kz z ə-5 nz v aː-1
NTN_7_NU_S0042_4,audio_data/train/NTN_7_NU_S0042_4.wav,h aː-1 aː-0 nz əː-0 iz k ə-5 uz t͡ɕ aː-3 l əː-1 iz z u-4 pz t əː-4 k ə-0 uz n a-1 iz ɲ ɛ-4,h aː-1 aː-0 nz əː-0 iz k ə-5 uz t͡ɕ aː-3 l əː-1 iz z u-4 pz t əː-4 k ə-0 uz n a-1 iz ɲ ɛ-4
PTL_7_NU_S0008_13,audio_data/train/PTL_7_NU_S0008_13.wav,ɓ ə-0 iz z əː-1 t əː-4 s ɛ-2 ɗ o-4 k ə-5 uz f ə-1 nz ɗ ɔ-5 kpz h iə-3 uz,ɓ ə-0 iz z əː-1 t əː-4 s ɛ-2 ɗ o-4 k ə-5 uz f ə-1 nz ɗ ɔ-5 kpz h iə-3 uz
PC_7_NAM_S0004_25,audio_data/train/PC_7_NAM_S0004_25.wav,s w o-4 tz ŋ a-1 iz ɗ ɔ-4 nz x eaː-4 k̟z,s w o-4 tz ŋ a-1 iz ɗ ɔ-4 nz x eaː-4 k̟z
TPA_Nu_6_S0009_99,audio_data/train/TPA_Nu_6_S0009_99.wav,tʰ ə-4 iz k o-0 u-4 tz tʰ ə-5 tz t i-1 ŋ̟z tʰ ɨə-0 ŋz m ɛ-5 aː-0 iz aː-0 iz k u-2 ŋmz k w i-4 m e-4 nz k o-0,tʰ ə-4 iz k o-0 u-4 tz tʰ ə-5 tz t i-1 ŋ̟z tʰ ɨə-0 ŋz m ɛ-5 aː-0 iz aː-0 iz k u-2 ŋmz k w i-4 m e-4 nz k o-0
CNBA_Nu_6_S0003_44,audio_data/train/CNBA_Nu_6_S0003_44.wav,v ə-0 ŋz ɛ-0 mz ɗ o-1 ŋmz i-0,v ə-0 ŋz ɛ-0 mz ɗ o-1 ŋmz i-0
NDBA_7_NAM_S0010_11,audio_data/train/NDBA_7_NAM_S0010_11.wav,s aː-0 uz ɓ ə-0 iz z əː-1 ɓ aː-5 nz m əː-4 iz ɓ iə-4 tz m i-1 ŋ̟z k ɔ-4 m w i-2,s aː-0 uz ɓ ə-0 iz z əː-1 ɓ aː-5 nz m əː-4 iz ɓ iə-4 tz m i-1 ŋ̟z k ɔ-4 m w i-2
GQM_Nam_6_S0006_84,audio_data/train/GQM_Nam_6_S0006_84.wav,n aː-1 ŋz t iə-0 nz k aː-4 k ɔ-4 t ə-4 tz k aː-3 k aː-4 kz tʰ ɨ-4 n aː-1 ŋz m w o-4 nz,n aː-1 ŋz t iə-0 nz k aː-4 k ɔ-4 t ə-4 tz k aː-3 k aː-4 kz tʰ ɨ-4 n aː-1 ŋz m w o-4 nz
NHM_7_NU_S0006_130,audio_data/train/NHM_7_NU_S0006_130.wav,ɓ e-0 nz k eaː-5 ŋ̟z ɲ ɨ-2 ŋz tʰ ɨ-4 ɗ ɔ-4 l e-2 v ə-5 tz k uə-3 l aː-0 ŋz l iə-0 uz k ɔ-4 v ɛ-3 ɗ əː-0 nz z aː-3 nz k w aː-4,ɓ e-0 nz k eaː-5 ŋ̟z ɲ ɨ-2 ŋz tʰ ɨ-4 ɗ ɔ-4 l e-2 v ə-5 tz k uə-3 l aː-0 ŋz l iə-0 uz k ɔ-4 v ɛ-3 ɗ əː-0 nz z aː-3 nz k w aː-4
VTA_Nam_6_S0002_64,audio_data/train/VTA_Nam_6_S0002_64.wav,n aː-1 ŋz t iə-0 nz k aː-4,n aː-1 ŋz t iə-0 nz k aː-4
NT_7_NAM_S0009_60,audio_data/train/NT_7_NAM_S0009_60.wav,t əː-4 h ɔ-3 iz k ə-5 uz s ɨ-0 t ɨ-3 z aː-0 uz v iə-5 kz t͡ɕ ɔ-0 tʰ ə-1 nz z ə-0 nz v əː-4 iz m ɔ-0 ŋmz m w o-4 nz tʰ e-4 n aː-1 uz,t əː-4 h ɔ-3 iz k ə-5 uz s ɨ-0 t ɨ-3 z aː-0 uz v iə-5 kz t͡ɕ ɔ-0 tʰ ə-1 nz z ə-0 nz v əː-4 iz m ɔ-0 ŋmz m w o-4 nz tʰ e-4 n aː-1 uz
CNBA_Nu_6_S0003_116,audio_data/train/CNBA_Nu_6_S0003_116.wav,m o-5 tz h o-0 mz m ɨə-0 t ɔ-0 z aː-4 z ɔ-4 l əː-4 nz k aː-4 m a-0 ŋz l aː-5 kz m ɛ-5,m o-5 tz h o-0 mz m ɨə-0 t ɔ-0 z aː-4 z ɔ-4 l əː-4 nz k aː-4 m a-0 ŋz l aː-5 kz m ɛ-5
NHM_7_NU_S0006_163,audio_data/train/NHM_7_NU_S0006_163.wav,t͡ɕ a-5 iz v aː-1 uz z ɨ-1 ŋz ɗ ɨə-5 kz m o-5 tz l u-4 kpz m ɛ-1 uz t ɔ-4 mz ɗ ɨə-5 kz m o-5 tz t͡ɕ u-4 tʰ ɔ-3 k ɔ-0 nz,t͡ɕ a-5 iz v aː-1 uz z ɨ-1 ŋz ɗ ɨə-5 kz m o-5 tz l u-4 kpz m ɛ-1 uz t ɔ-4 mz ɗ ɨə-5 kz m o-5 tz t͡ɕ u-4 tʰ ɔ-3 k ɔ-0 nz
CNBA_Nu_6_S0003_7,audio_data/train/CNBA_Nu_6_S0003_7.wav,m o-5 tz h o-0 mz v uə-0 t͡ɕ aː-0 t͡ɕ ɔ-0 n aː-1 ŋz m o-5 tz k w aː-3 ɓ ɔ-4 ŋmz ɓ a-1 ŋz v aː-1 ŋz,m o-5 tz h o-0 mz v uə-0 t͡ɕ aː-0 t͡ɕ ɔ-0 n aː-1 ŋz m o-5 tz k w aː-3 ɓ ɔ-4 ŋmz ɓ a-1 ŋz v aː-1 ŋz
CNBA_Nu_6_S0003_89,audio_data/train/CNBA_Nu_6_S0003_89.wav,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 k ɔ-0 nz v uə-0 ɓ iə-3 nz,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 k ɔ-0 nz v uə-0 ɓ iə-3 nz
LXT_Nam_6_S0008_136,audio_data/train/LXT_Nam_6_S0008_136.wav,ŋ ɛ-0 h aː-5 tz m ə-1 mz tʰ i-1 tʰ ə-1 mz n ɔ-4 f aː-3 h əː-0 iz ə-4 mz s w o-4 ŋmz ɗ ə-4 tz,ŋ ɛ-0 h aː-5 tz m ə-1 mz tʰ i-1 tʰ ə-1 mz n ɔ-4 f aː-3 h əː-0 iz ə-4 mz s w o-4 ŋmz ɗ ə-4 tz
NMA_7_NU_S0002_156,audio_data/train/NMA_7_NU_S0002_156.wav,ɗ aː-1 nz t͡ɕ ɔ-0 ŋmz t iə-4 ŋz h ɔ-1,ɗ aː-1 nz t͡ɕ ɔ-0 ŋmz t iə-4 ŋz h ɔ-1
CNBA_Nu_6_S0003_5,audio_data/train/CNBA_Nu_6_S0003_5.wav,h w aː-1 ŋz t ɨ-3 e-4 k̟z,h w aː-1 ŋz t ɨ-3 e-4 k̟z
NHM_7_NU_S0006_98,audio_data/train/NHM_7_NU_S0006_98.wav,t͡ɕ aː-1 ŋz tʰ ɨə-1 ŋz k u-1 ŋmz v əː-5 k ɔ-0 nz v e-1 k w e-0 h ɨə-0 ŋz v əː-2 z w o-5 ŋmz k w o-4 kpz ɓ aː-2 iz k u-1 ŋmz ɓ aː-1 k ɔ-0 nz n o-0 ŋmz z ə-0 nz t͡ɕ o-1 ŋmz l uə-4 ɣ aː-5 uz h w aː-0 m a-1 uz,t͡ɕ aː-1 ŋz tʰ ɨə-1 ŋz k u-1 ŋmz v əː-5 k ɔ-0 nz v e-1 k w e-0 h ɨə-0 ŋz v əː-2 z w o-5 ŋmz k w o-4 kpz ɓ aː-2 iz k u-1 ŋmz ɓ aː-1 k ɔ-0 nz n o-0 ŋmz z ə-0 nz t͡ɕ o-1 ŋmz l uə-4 ɣ aː-5 uz h w aː-0 m a-1 uz
DNK_7_NU_S0048_68,audio_data/train/DNK_7_NU_S0048_68.wav,n əː-0 iz ɗ ə-0 iz k ə-4 tz l e-0 nz ɲ ɨ-2 ŋz t iə-4 ŋz t͡ɕ i-0 mz z i-4 uz z i-4 tz,n əː-0 iz ɗ ə-0 iz k ə-4 tz l e-0 nz ɲ ɨ-2 ŋz t iə-4 ŋz t͡ɕ i-0 mz z i-4 uz z i-4 tz
TPA_Nu_6_S0009_23,audio_data/train/TPA_Nu_6_S0009_23.wav,k ɨ-4 tʰ e-4 t͡ɕ u-4 s aː-0 iz x iə-4 nz z a-5 iz z o-2 t ə-4 tz k aː-3,k ɨ-4 tʰ e-4 t͡ɕ u-4 s aː-0 iz x iə-4 nz z a-5 iz z o-2 t ə-4 tz k aː-3
THA_7_NU_S0043_78,audio_data/train/THA_7_NU_S0043_78.wav,k aː-4 kz ɓ aː-5 nz h ɔ-5 kpz s i-0 ŋ̟z l aː-1 mz ɣ i-1 ɗ e-3 ɗ ɨə-5 kz tʰ ə-1 iz z aː-4 uz t aː-4 kz k ə-0 iz,k aː-4 kz ɓ aː-5 nz h ɔ-5 kpz s i-0 ŋ̟z l aː-1 mz ɣ i-1 ɗ e-3 ɗ ɨə-5 kz tʰ ə-1 iz z aː-4 uz t aː-4 kz k ə-0 iz
NHM_7_NU_S0006_123,audio_data/train/NHM_7_NU_S0006_123.wav,ɓ aː-1 k ɔ-0 nz s u-0 ŋmz k w eaː-0 ŋ̟z m w o-4 nz ɗ e-4 nz t i-4 ŋ̟z h iə-1 nz l eaː-1 ŋ̟z t͡ɕ a-0 mz t͡ɕ i-3 h a-0 iz ɗ i-0 z u-4 pz ɗ əː-2 ŋ ɨə-1 iz x aː-4 kz k uə-3 l aː-0 ŋz l iə-0 uz,ɓ aː-1 k ɔ-0 nz s u-0 ŋmz k w eaː-0 ŋ̟z m w o-4 nz ɗ e-4 nz t i-4 ŋ̟z h iə-1 nz l eaː-1 ŋ̟z t͡ɕ a-0 mz t͡ɕ i-3 h a-0 iz ɗ i-0 z u-4 pz ɗ əː-2 ŋ ɨə-1 iz x aː-4 kz k uə-3 l aː-0 ŋz l iə-0 uz
HYT_Nu_6_S0005_91,audio_data/train/HYT_Nu_6_S0005_91.wav,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 v uə-0 k uə-3 aː-0 iz,n aː-1 ŋz t iə-0 nz k aː-4 l aː-1 v uə-0 k uə-3 aː-0 iz
NDBA_7_NAM_S0010_193,audio_data/train/NDBA_7_NAM_S0010_193.wav,t͡ɕ ə-0 nz ɗ aː-5 pz ɣ i-1 k u-2 ŋmz n aː-4 tz,t͡ɕ ə-0 nz ɗ aː-5 pz ɣ i-1 k u-2 ŋmz n aː-4 tz
NHM_7_NU_S0006_18,audio_data/train/NHM_7_NU_S0006_18.wav,o-0 ŋmz m eaː-5 ŋ̟z aː-0 nz w i-3 v aː-1 m əː-1 iz tʰ ə-1 nz tʰ i-3 ŋ̟z tʰ w aː-3 ŋz t əː-4 iz t͡ɕ əː-0 iz,o-0 ŋmz m eaː-5 ŋ̟z aː-0 nz w i-3 v aː-1 m əː-1 iz tʰ ə-1 nz tʰ i-3 ŋ̟z tʰ w aː-3 ŋz t əː-4 iz t͡ɕ əː-0 iz
PTT_7_NU_S0041_8,audio_data/train/PTT_7_NU_S0041_8.wav,t əː-4 ɗ ɔ-5 kpz ɲ aː-4,t əː-4 ɗ ɔ-5 kpz ɲ aː-4
TPA_Nu_6_S0009_181,audio_data/train/TPA_Nu_6_S0009_181.wav,k o-0 ŋmz t͡ɕ uə-4 tʰ ə-4 iz e-4 k̟z s ə-4 uz s i-4 x o-0 ŋmz ɓ a-1 ŋz l ɔ-1 ŋmz,k o-0 ŋmz t͡ɕ uə-4 tʰ ə-4 iz e-4 k̟z s ə-4 uz s i-4 x o-0 ŋmz ɓ a-1 ŋz l ɔ-1 ŋmz
THA_7_NU_S0043_96,audio_data/train/THA_7_NU_S0043_96.wav,ɲ ɨ-0 ŋz t aː-5 iz ɓ aː-5 nz l ə-0 nz ɗ ə-3 iz ɛ-0 mz ɗ ə-4 iz aː-0,ɲ ɨ-0 ŋz t aː-5 iz ɓ aː-5 nz l ə-0 nz ɗ ə-3 iz ɛ-0 mz ɗ ə-4 iz aː-0
THA_7_NU_S0043_161,audio_data/train/THA_7_NU_S0043_161.wav,h i-1 ŋ̟z eaː-3 ŋ̟z s o-4 m o-5 tz l aː-1 k ɔ-0 nz t͡ɕ i-0 mz k eaː-4 ŋ̟z k u-5 tz,h i-1 ŋ̟z eaː-3 ŋ̟z s o-4 m o-5 tz l aː-1 k ɔ-0 nz t͡ɕ i-0 mz k eaː-4 ŋ̟z k u-5 tz
HYT_Nu_6_S0005_7,audio_data/train/HYT_Nu_6_S0005_7.wav,m u-2 n ɔ-4 ɗ ɔ-3 m ɔ-3 ɲ ɔ-5 nz m a-4 tz tʰ o-0 l o-4,m u-2 n ɔ-4 ɗ ɔ-3 m ɔ-3 ɲ ɔ-5 nz m a-4 tz tʰ ɔ-1 l ɔ-1 l o-4
NT_7_NAM_S0009_51,audio_data/train/NT_7_NAM_S0009_51.wav,l ɨə-1 ɗ i-5 k̟z t͡ɕ u-4 x i-3 x o-0 nz ŋ w aː-0 nz,l ɨə-1 ɗ i-5 k̟z t͡ɕ u-4 x i-3 x o-0 nz ŋ w aː-0 nz
NTN_7_NU_S0042_14,audio_data/train/NTN_7_NU_S0042_14.wav,tʰ əː-1 iz z aː-0 nz m aː-1 h aː-1 v aː-1 k aː-4 kz ɓ aː-5 nz əː-0 t͡ɕ ɨə-1 ŋz k u-2 ŋmz z ə-4 tz ɲ iə-1 uz,tʰ əː-1 iz z aː-0 nz m aː-1 h aː-1 v aː-1 k aː-4 kz ɓ aː-5 nz əː-0 t͡ɕ ɨə-1 ŋz k u-2 ŋmz z ə-4 tz ɲ iə-1 uz
PTL_7_NU_S0008_15,audio_data/train/PTL_7_NU_S0008_15.wav,k ɔ-0 nz k ɔ-0 nz ɓ aː-4 uz tʰ i-1 k ɔ-0 nz k uə-3 tʰ i-1 tʰ aː-0 k ɔ-0 nz ɓ a-1 ŋz z a-0 ŋz,k ɔ-0 nz k ɔ-0 nz ɓ aː-4 uz tʰ i-1 k ɔ-0 nz k uə-3 tʰ i-1 tʰ aː-0 k ɔ-0 nz ɓ a-1 ŋz z a-0 ŋz
NT_7_NAM_S0009_6,audio_data/train/NT_7_NAM_S0009_6.wav,t ɨ-1 ɗ ɔ-4 o-0 ŋmz m eaː-5 ŋ̟z k w iə-4 tz t͡ɕ o-4 ŋmz t͡ɕ aː-3,t ɨ-1 ɗ ɔ-4 o-0 ŋmz m eaː-5 ŋ̟z k w iə-4 tz t͡ɕ o-4 ŋmz t͡ɕ aː-3
TTD_7_NAM_S0001_98,audio_data/train/TTD_7_NAM_S0001_98.wav,n ɔ-4 z ə-4 tz ɗ aː-4 ŋz iə-0 uz,n ɔ-4 z ə-4 tz ɗ aː-4 ŋz iə-0 uz
TTD_7_NAM_S0001_68,audio_data/train/TTD_7_NAM_S0001_68.wav,t o-3 t iə-0 nz ɓ o-1 k ə-0 uz ɲ aː-1 l aː-1 l w aː-1 iz ɓ o-1 k ə-0 uz n w i-4 t͡ɕ w iə-0 nz l aː-1 mz t o-3 t͡ɕ e-0 nz v eaː-4 k̟z ɗ aː-4,t o-3 t iə-0 nz ɓ o-1 k ə-0 uz ɲ aː-1 l aː-1 l w aː-1 iz ɓ o-1 k ə-0 uz l w i-4 t͡ɕ w iə-0 nz l aː-1 mz t o-3 t͡ɕ e-0 nz v eaː-4 k̟z ɗ aː-4
LXT_Nam_6_S0008_73,audio_data/train/LXT_Nam_6_S0008_73.wav,ɓ aː-4 kz ŋ ɔ-0 nz m iə-5 ŋz k ɔ-0 nz h aː-4 tz t a-5 ŋz ɓ aː-4 kz m o-5 tz ɓ aː-1 iz ɲ ɛ-4,ɓ aː-4 kz ŋ ɔ-0 nz m iə-5 ŋz k ɔ-0 nz h aː-4 tz t a-5 ŋz ɓ aː-4 kz m o-5 tz ɓ aː-1 iz ɲ ɛ-4
NDBA_7_NAM_S0010_32,audio_data/train/NDBA_7_NAM_S0010_32.wav,h i-3 k ɔ-4 v ɔ-0 iz l aː-1 t͡ɕ a-3 ŋz ɓ iə-4 tz l aː-1 mz ɣ i-1,h i-3 k ɔ-4 v ɔ-0 iz l aː-1 t͡ɕ a-3 ŋz ɓ iə-4 tz l aː-1 mz ɣ i-1
HYT_Nu_6_S0005_27,audio_data/train/HYT_Nu_6_S0005_27.wav,tʰ e-4 ɗ ɔ-4 l aː-1 k ɔ-0 nz ɣ i-1,tʰ e-4 ɗ ɔ-4 l aː-1 k ɔ-0 nz ɣ i-1
MK_7_NAM_S0005_110,audio_data/train/MK_7_NAM_S0005_110.wav,m o-5 tz h o-0 mz l aː-5 kz l ɔ-0 ŋmz m o-5 tz h o-0 mz l aː-5 kz l ɔ-0 ŋmz k w ə-0 nz ɓ aː-1 nz v əː-4 iz ə-0 uz k əː-0,m o-5 tz h o-0 mz l aː-5 kz l ɔ-0 ŋmz m o-5 tz h o-0 mz l aː-5 kz l ɔ-0 ŋmz k w ə-0 nz ɓ aː-1 nz v əː-4 iz ə-0 uz k əː-0
PTL_7_NU_S0008_160,audio_data/train/PTL_7_NU_S0008_160.wav,t əː-4 ɲ i-1 nz tʰ ə-4 iz k ɔ-0 nz tʰ ɔ-3,t əː-4 ɲ i-1 nz tʰ ə-4 iz k ɔ-0 nz tʰ ɔ-3
NMA_7_NU_S0002_271,audio_data/train/NMA_7_NU_S0002_271.wav,k ə-5 uz s w ɛ-1 ɓ aː-1 nz t a-0 iz z aː-0 t a-0 iz f aː-3 iz t͡ɕ ɔ-0 h ɔ-5 s ɛ-0 mz k aː-0 mz k w i-4 v uə-0 ɓ aː-0 nz ɲ ɨ-0 ŋz k w aː-3 k aː-0 mz ɗ aː-2 n aː-4 tz t ɨ-1 ɓ aː-0 uz z əː-1,k ə-5 uz s w ɛ-1 ɓ aː-1 nz t a-0 iz z aː-0 t a-0 iz f aː-3 iz t͡ɕ ɔ-0 h ɔ-5 s ɛ-0 mz k aː-0 mz k w i-4 v uə-0 ɓ aː-0 nz ɲ ɨ-0 ŋz k w aː-3 k aː-0 mz ɗ aː-2 n aː-4 tz t ɨ-1 ɓ aː-0 uz z əː-1
NTN_7_NU_S0042_17,audio_data/train/NTN_7_NU_S0042_17.wav,t͡ɕ ɨə-1 ŋz t iə-3 uz h ɔ-5 kpz ŋ w iə-2 nz v iə-4 tz s w ə-0 nz,t͡ɕ ɨə-1 ŋz t iə-3 uz h ɔ-5 kpz ŋ w iə-2 nz v iə-4 tz s w ə-0 nz
THA_Nu_6_S00042_193,audio_data/train/THA_Nu_6_S00042_193.wav,əː-0 k w aː-1 k uə-3 m aː-4 l aː-1 ɣ i-1 l aː-1 ɣ i-1 ɲ i-3,əː-0 k w aː-1 k uə-3 m aː-4 n aː-1 ɣ i-1 l aː-1 ɣ i-1 ɲ i-3
MK_7_NAM_S0005_13,audio_data/train/MK_7_NAM_S0005_13.wav,l u-2 k ɔ-0 nz t͡ɕ iə-0 mz t͡ɕ iə-4 pz tʰ ɛ-0 uz l iə-1 nz ɗ a-1 ŋz s a-0 uz,l u-2 k ɔ-0 nz t͡ɕ iə-0 mz t͡ɕ iə-4 pz tʰ ɛ-0 uz l iə-1 nz ɗ a-1 ŋz s a-0 uz
NDBA_7_NAM_S0010_95,audio_data/train/NDBA_7_NAM_S0010_95.wav,v uə-0 ɲ ə-5 nz z aː-0 ŋ a-0 iz l aː-1 z ɔ-5 ŋmz k uə-3 t͡ɕ u-4 m ɛ-1 uz ɗ aː-2 t aː-5 uz m i-1 ŋ̟z z ə-4 tz ɲ iə-1 uz k w aː-1 z aː-5 uz t͡ɕ ɨə-4 kz,v uə-0 ɲ ə-5 nz z aː-0 ŋ a-0 iz l aː-1 z ɔ-5 ŋmz k uə-3 t͡ɕ u-4 m ɛ-1 uz ɗ aː-2 t aː-5 uz m i-1 ŋ̟z z ə-4 tz ɲ iə-1 uz k w aː-1 z aː-5 uz t͡ɕ ɨə-4 kz
THA_7_NU_S0043_101,audio_data/train/THA_7_NU_S0043_101.wav,k aː-4 kz ɛ-0 mz tʰ ɨ-3 ŋ i-2 s ɛ-0 mz n e-4 uz k ə-0 iz h w aː-0 ɓ iə-4 tz n ɔ-4 iz,k aː-4 kz ɛ-0 mz tʰ ɨ-3 ŋ i-2 s ɛ-0 mz n e-4 uz k ə-0 iz h w aː-0 ɓ iə-4 tz n ɔ-4 iz
THA_Nu_6_S00042_77,audio_data/train/THA_Nu_6_S00042_77.wav,əː-0 ɲ aː-1 t͡ɕ ɛ-3 t͡ɕ i-0 ɲ əː-4 m ɛ-5,əː-0 ɲ aː-1 t͡ɕ ɛ-3 t͡ɕ i-0 ɲ əː-4 m ɛ-5
THA_Nu_6_S00042_226,audio_data/train/THA_Nu_6_S00042_226.wav,v ɛ-0 t͡ɕ a-0 mz l uə-4 v aː-1 t͡ɕ a-0 mz l aː-1 mz n ɨə-2 tʰ i-1 s ɛ-2 t͡ɕ aː-3 l ɔ-0 ɣ i-1,v ɛ-0 t͡ɕ a-0 mz l uə-4 v aː-1 t͡ɕ a-0 mz l aː-1 mz n ɨə-2 tʰ i-1 s ɛ-2 t͡ɕ aː-3 l ɔ-0 ɣ i-1
NMA_7_NU_S0002_282,audio_data/train/NMA_7_NU_S0002_282.wav,k w o-5 kpz tʰ i-0 i-0 t ɨə-3 ŋz t͡ɕ ɛ-3 tʰ əː-0 z eaː-1 ŋ̟z t͡ɕ ɔ-0 aː-0 iz,k w o-5 kpz tʰ i-0 i-0 t ɨə-3 ŋz t͡ɕ ɛ-3 tʰ əː-0 z eaː-1 ŋ̟z t͡ɕ ɔ-0 aː-0 iz
NNM_Nu_6_S00045_19,audio_data/train/NNM_Nu_6_S00045_19.wav,ɓ aː-5 nz t͡ɕ aː-3 l əː-1 iz ɗ u-4 ŋmz z o-1 iz,ɓ aː-5 nz t͡ɕ aː-3 l əː-1 iz ɗ u-4 ŋmz z o-1 iz
TTD_7_NAM_S0001_174,audio_data/train/TTD_7_NAM_S0001_174.wav,ɗ e-3 t əː-4 ɗ ɔ-5 kpz,ɗ e-3 t əː-4 ɗ ɔ-5 kpz
PTL_7_NU_S0008_145,audio_data/train/PTL_7_NU_S0008_145.wav,t͡ɕ u-4 ŋmz m i-1 ŋ̟z k u-1 ŋmz ɗ ɔ-5 kpz ɓ aː-1 iz k aː-4 kz k ɔ-0 nz v ə-5 tz ɲ ɛ-4,t͡ɕ u-4 ŋmz m i-1 ŋ̟z k u-1 ŋmz ɗ ɔ-5 kpz ɓ aː-1 iz k aː-4 kz k ɔ-0 nz v ə-5 tz ɲ ɛ-4
TPA_Nu_6_S0009_107,audio_data/train/TPA_Nu_6_S0009_107.wav,ɲ aː-1 ŋ ɛ-1 uz t͡ɕ o-1 ŋmz m ə-4 tz s əː-4 mz ɓ aː-1 f aː-3 iz l aː-1 mz l u-5 ŋmz v ə-4 tz v aː-3 ɗ e-3 n w o-0 iz k ɔ-0 nz m aː-1 x o-0 ŋmz h e-1 f aː-1 nz l aː-1 mz ɣ i-1,ɲ aː-1 ŋ ɛ-1 uz t͡ɕ o-1 ŋmz m ə-4 tz s əː-4 mz ɓ aː-1 f aː-3 iz l aː-1 mz l w o-5 mz v ə-4 tz v aː-3 ɗ e-3 n w o-0 iz k ɔ-0 nz m aː-1 x o-0 ŋmz h e-1 f aː-1 nz l aː-1 mz ɣ i-1
